symbol,arm,signal_date,entry_date,exit_signal_date,exit_date,entry_price,exit_price,ret,hold_bars,entry_bar,exit_bar,closed,base_rate,base_n
AMZN,b_20_80|none|death_cross,2021-12-22,2021-12-23,2021-12-30,2021-12-31,170.42799377441406,168.95599365234375,-0.008637079446107365,5,6194,6199,True,0.5496994914470643,2163
AMZN,b_20_80|none|death_cross,2022-01-03,2022-01-04,2022-01-04,2022-01-05,170.43800354003906,166.88299560546875,-0.020858070739693813,1,6201,6202,True,0.5242270419935394,2167
AMZN,b_20_80|none|death_cross,2022-01-11,2022-01-12,2022-01-18,2022-01-19,166.5749969482422,158.76199340820312,-0.046903819199628716,4,6207,6211,True,0.5277264325323475,2164
AMZN,b_20_80|none|death_cross,2022-01-28,2022-01-31,2022-02-14,2022-02-15,144.75,157.60549926757812,0.08881173932696451,11,6219,6230,True,0.579044969865554,2157
AMZN,b_20_80|none|death_cross,2022-02-25,2022-02-28,2022-03-04,2022-03-07,152.4250030517578,145.44349670410156,-0.045802894589974774,5,6238,6243,True,0.5496994914470643,2163
AMZN,b_20_80|none|death_cross,2022-03-10,2022-03-11,2022-03-30,2022-03-31,149.57449340820312,166.44500732421875,0.11279004549241134,14,6247,6261,True,0.5951717734447539,2154
AMZN,b_20_80|none|death_cross,2022-04-19,2022-04-20,2022-04-21,2022-04-22,157.6024932861328,148.25,-0.059342292695541476,2,6274,6276,True,0.5304709141274239,2166
AMZN,b_20_80|none|death_cross,2022-04-28,2022-04-29,2022-04-29,2022-05-02,129.8489990234375,122.4010009765625,-0.057358917688157485,1,6281,6282,True,0.5242270419935394,2167
AMZN,b_20_80|none|death_cross,2022-05-25,2022-05-26,2022-06-08,2022-06-09,107.97000122070312,119.98999786376953,0.1113271881742055,9,6300,6309,True,0.5724872626215841,2159
AMZN,b_20_80|none|death_cross,2022-06-22,2022-06-23,2022-06-29,2022-06-30,110.38999938964844,108.11000061035156,-0.0206540338065323,5,6318,6323,True,0.5496994914470643,2163
AMZN,b_20_80|none|death_cross,2022-07-05,2022-07-06,2022-07-12,2022-07-13,113.20999908447266,107.02999877929688,-0.05458882037941293,5,6326,6331,True,0.5496994914470643,2163
AMZN,b_20_80|none|death_cross,2022-07-18,2022-07-19,2022-07-26,2022-07-27,115.69999694824219,117.30999755859375,0.013915303827292114,6,6335,6341,True,0.5518038852913969,2162
AMZN,b_20_80|none|death_cross,2022-07-29,2022-08-01,2022-08-09,2022-08-10,134.9600067138672,142.89999389648438,0.058832148693138464,7,6344,6351,True,0.5552984729291994,2161
AMZN,b_20_80|none|death_cross,2022-09-28,2022-09-29,2022-09-30,2022-10-03,115.5999984741211,113.58000183105469,-0.017474019634339477,2,6386,6388,True,0.5304709141274239,2166
AMZN,b_20_80|none|death_cross,2022-10-03,2022-10-04,2022-10-10,2022-10-11,119.88999938964844,112.70999908447266,-0.059888233728656703,5,6389,6394,True,0.5496994914470643,2163
AMZN,b_20_80|none|death_cross,2022-10-17,2022-10-18,2022-10-27,2022-10-28,119.05999755859375,97.91000366210938,-0.1776414776598303,8,6399,6407,True,0.5717592592592593,2160
AMZN,b_20_80|none|death_cross,2022-11-10,2022-11-11,2022-11-21,2022-11-22,97.87999725341797,92.62000274658203,-0.05373921796521364,7,6417,6424,True,0.5552984729291994,2161
