ticker,days,median_dollar_volume,half_spread_bps,zero_volume_share,participation,cap_tier,fail_participation,fail_dollar_volume,fail_zero_volume,dropped,fail_history
BKH,4184,14764530.385780334,11.085457162237299,0.0,4.334712877941459e-05,mid,False,False,False,False,False
BMRN,4184,92033877.20241547,21.99262122027995,0.0004780114722753346,6.953961078836337e-06,mid,False,False,False,False,False
BRKR,4184,21741590.81144333,19.735733474960572,0.0,2.943666843656843e-05,mid,False,False,False,False,False
BROS,1239,89358418.06869507,22.681543488543348,0.0,7.162167972893101e-06,mid,False,False,False,True,True
BRX,3221,34235852.98309326,14.518926290642284,0.0,1.8693852912502342e-05,mid,False,False,False,False,False
BSY,1485,46199060.59799194,22.47757408659435,0.0,1.3853095533025141e-05,mid,False,False,False,False,False
BTSG,645,41015962.75691986,31.050726672534946,0.0,1.560368103006493e-05,mid,False,False,False,True,True
BURL,3241,138662527.633667,15.82460511937691,0.0,4.6155223831691445e-06,mid,False,False,False,False,False
BWA,4184,73139489.43760681,4.858184794543244,0.0,8.75040289344603e-06,mid,False,False,False,False,False
BWXT,4039,23159758.321296692,12.949960989948687,0.0,2.763413983519354e-05,mid,False,False,False,False,False
BYD,4184,31452582.385253906,14.60372535390657,0.0,2.0348090727839723e-05,mid,False,False,False,False,False
CACI,4184,26917964.15786743,14.33802065550208,0.0,2.3775943687514883e-05,mid,False,False,False,False,False
CAR,4184,61807025.935554504,16.801173929823776,0.0,1.0354809834521416e-05,mid,False,False,False,False,False
CART,734,146567497.97153473,35.59512482964879,0.0,4.366588833523624e-06,mid,False,False,False,True,True
CAVA,799,210067200.0,24.546238649910936,0.0,3.0466441215001675e-06,mid,False,False,False,True,True
CBSH,4184,18980244.11823654,16.452020383542653,0.0,3.371927125979782e-05,mid,False,False,False,False,False
CBT,4184,13835041.241836548,7.6284877425539594,0.0,4.625934891069703e-05,mid,False,False,False,False,False
CCK,4184,56239214.09397125,11.083823146050223,0.0,1.137995987871756e-05,mid,False,False,False,False,False
CDE,4184,27705920.73712349,12.13803077561459,0.0,2.3099755682995817e-05,mid,False,False,False,False,False
CDP,4184,13394313.232803345,12.107232765042836,0.0,4.778147179898764e-05,mid,False,False,False,False,False
CELH,4184,243734.99372005463,36.913221065282464,0.014818355640535373,0.0026258026811491883,mid,True,True,True,True,False
CFR,4184,26685960.02998352,13.717721577434219,0.0,2.3982648526825184e-05,mid,False,False,False,False,False
CG,3596,18526362.71085739,15.373285932296882,0.0,3.4545367052806723e-05,mid,False,False,False,False,False
CGNX,4184,33151049.10926819,12.303945835329557,0.0,1.9305573042063165e-05,mid,False,False,False,False,False
CHDN,4184,19074234.61303711,17.59311689445418,0.0,3.3553115654903625e-05,mid,False,False,False,False,False
CHE,4184,24538666.305541992,18.021532173567337,0.0,2.6081287060636122e-05,mid,False,False,False,False,False
CHH,4184,16335534.01260376,11.223799673574002,0.0,3.917839475013213e-05,mid,False,False,False,False,False
CHRD,4070,43669005.011463165,15.35333056635528,0.0,1.4655703738429562e-05,mid,False,False,False,False,False
CHWY,1807,169054380.33275604,21.21724025559902,0.0,3.7857640762709853e-06,mid,False,False,False,False,False
CLF,4184,145787501.42965317,12.211800884253014,0.0,4.389951084447518e-06,mid,False,False,False,False,False
CLH,4184,26084705.144500732,11.510105981084964,0.0,2.4535450811293797e-05,mid,False,False,False,False,False
CMC,4184,22524787.202215195,13.450263273943907,0.0,2.8413143007941908e-05,mid,False,False,False,False,False
CNH,3243,20966629.61029148,0.0,0.0,3.0524696238534004e-05,mid,False,False,False,False,False
CNM,1277,65142231.26220703,12.559506983670806,0.0,9.824655797003732e-06,mid,False,False,False,False,False
CNO,4184,16675747.168827057,10.425510703633563,0.0,3.8379089915466524e-05,mid,False,False,False,False,False
CNX,4184,64582991.695747375,21.66073133677106,0.0,9.90972984056021e-06,mid,False,False,False,False,False
COKE,4184,7346667.586326599,22.499188151957373,0.0,8.711432666303688e-05,mid,False,False,False,False,False
COLB,4184,6827236.444854736,17.21507690344588,0.0,9.374217594035844e-05,mid,False,False,False,False,False
COLM,4184,17659583.177947998,15.291641056608498,0.0,3.624094598105721e-05,mid,False,False,False,False,False
CPRI,3691,100817560.58578491,10.11841092387414,0.0,6.34810043291445e-06,mid,False,False,False,False,False
CR,853,39620854.010009766,23.046643583120634,0.0,1.61531096689211e-05,mid,False,False,False,True,True
CRBG,986,79261275.78964233,19.558313505072014,0.0,8.074560920499763e-06,mid,False,False,False,True,True
CROX,4184,36203026.61561966,23.356165271043416,0.0,1.7678079979199152e-05,mid,False,False,False,False,False
CRS,4184,14334969.952774048,10.883605142161334,0.0,4.4646064980146656e-05,mid,False,False,False,False,False
CRUS,4184,42832675.870895386,13.368098240208392,0.0,1.4941863588655156e-05,mid,False,False,False,False,False
CSL,4184,37964162.90054321,10.48129484439699,0.0,1.685800373569787e-05,mid,False,False,False,False,False
CTRE,3077,9491431.044387817,19.245346238040636,0.0,6.742924191378129e-05,mid,False,False,False,False,False
CUBE,4184,27152374.92132187,13.618762552887075,0.0,2.3570682190950044e-05,mid,False,False,False,False,False
CUZ,4184,17605704.986763,15.264468650698099,0.0,3.635185302043795e-05,mid,False,False,False,False,False
CVLT,4184,21526539.895248413,17.239872809369693,0.0,2.9730741824480033e-05,mid,False,False,False,False,False
CW,4184,20263002.494430542,6.889304233965241,0.0,3.1584657810505104e-05,mid,False,False,False,False,False
CXT,4184,16788519.147945404,6.0065111728535046,0.0,3.812128957653325e-05,mid,False,False,False,False,False
CYTK,4184,5246409.88111496,55.07744618056257,0.0,0.00012198818134735369,mid,False,False,False,False,False
DAR,4184,24767264.82486725,15.051786707137389,0.0,2.584056029301291e-05,mid,False,False,False,False,False
DBX,2115,85106660.80856323,15.553303843822754,0.0,7.519975451035493e-06,mid,False,False,False,False,False
DCI,4184,18433557.54737854,7.3018256741758885,0.0,3.471928836064611e-05,mid,False,False,False,False,False
DINO,4184,71625148.25744629,17.8773390531528,0.0,8.935409078660642e-06,mid,False,False,False,False,False
DKS,4184,72982656.41374588,14.09472796190232,0.0,8.769206705381849e-06,mid,False,False,False,False,False
DLB,4184,21082197.54714966,10.088983626933723,0.0,3.035736661553714e-05,mid,False,False,False,False,False
DOCN,1360,55729213.7594223,23.03579340606944,0.0,1.1484102445134412e-05,mid,False,False,False,False,False
DOCS,1296,67820385.08176804,11.764574073117155,0.0,9.436690741705173e-06,mid,False,False,False,False,False
DOCU,2091,193087365.8706665,13.514345815335213,0.0,3.314561763863327e-06,mid,False,False,False,False,False
DT,1774,110506783.35056305,16.767527662490366,0.0,5.791499676266155e-06,mid,False,False,False,False,False
DTM,1291,38222862.5831604,13.108237746711984,0.0,1.6743905525327155e-05,mid,False,False,False,False,False
DUOL,1273,105196644.8059082,16.863632313801517,0.0,6.083844225077941e-06,mid,False,False,False,False,False
DY,4184,23169705.228805542,18.34895732665707,0.0,2.7622276316417068e-05,mid,False,False,False,False,False
EEFT,4184,25574699.545669556,14.760514154574517,0.0,2.5024731917461303e-05,mid,False,False,False,False,False
EGP,4184,14077493.148803711,13.619031701115755,0.0,4.54626397779058e-05,mid,False,False,False,False,False
EHC,4184,29214137.339722633,14.076715405451871,0.0,2.1907201727630282e-05,mid,False,False,False,False,False
ELAN,1990,83645645.23086548,21.95781874302289,0.0,7.651324802786484e-06,mid,False,False,False,False,False
ELS,4184,28746767.29736328,15.487631629935354,0.0,2.2263372899626952e-05,mid,False,False,False,False,False
ENS,4184,15208372.328567505,8.814071917314237,0.0,4.2082083879405024e-05,mid,False,False,False,False,False
ENSG,4184,8183298.243185997,23.273998051375205,0.0,7.820807466389363e-05,mid,False,False,False,False,False
ENTG,4184,27337684.57107544,19.142428798147765,0.0,2.341090732596828e-05,mid,False,False,False,False,False
EPR,4184,14703642.731666565,12.35356824250883,0.0,4.352662885515174e-05,mid,False,False,False,False,False
EQH,2082,73293074.66087341,7.260870291262029,0.0,8.732066473691762e-06,mid,False,False,False,False,False
ESAB,1104,23727577.193069458,16.416035929079356,0.0036231884057971015,2.6972833964140948e-05,mid,False,False,False,True,True
ESNT,3220,20437701.966762543,11.735891144244755,0.0,3.131467525266883e-05,mid,False,False,False,False,False
EVR,4184,25368591.03412628,7.1257011361660325,0.0,2.5228046726720478e-05,mid,False,False,False,False,False
EWBC,4184,33893136.21330261,14.164854356474233,0.0,1.8882879293678592e-05,mid,False,False,False,False,False
EXEL,4184,37286569.01950836,31.75864295542219,0.0,1.71643574839281e-05,mid,False,False,False,False,False
EXLS,4184,8541323.104143143,20.109519393174114,0.0,7.492984309299281e-05,mid,False,False,False,False,False
EXP,4184,42420195.94192505,10.926836968727537,0.0,1.5087153319050806e-05,mid,False,False,False,False,False
EXPO,4184,7728999.51210022,22.683217733968135,0.0,8.280502528147932e-05,mid,False,False,False,False,False
FAF,4083,21960858.83178711,11.556470303263465,0.0,2.9142758254683373e-05,mid,False,False,False,False,False
FBIN,3754,61288268.8154583,9.335825124344959,0.0,1.0442455177304296e-05,mid,False,False,False,False,False
FCFS,4184,12037436.5442276,20.376120215805113,0.0004780114722753346,5.316746615016665e-05,mid,False,False,False,False,False
FCN,4184,20337639.959716797,15.815759231046698,0.0,3.146874471510273e-05,mid,False,False,False,False,False
FFIN,4184,8748232.242965698,19.24721896373215,0.0,7.315763713458944e-05,mid,False,False,False,False,False
FHI,4184,14884710.767745972,11.239094393781283,0.0,4.299714048772993e-05,mid,False,False,False,False,False
FHN,4184,38071190.3544426,11.72656633066523,0.0,1.681061175239343e-05,mid,False,False,False,False,False
FIVE,3543,88185625.81558228,21.845350360951343,0.0,7.25741858813132e-06,mid,False,False,False,False,False
FLG,4184,36118436.808633804,14.413538434626878,0.0,1.7719482251984214e-05,mid,False,False,False,False,False
FLR,4184,66930827.503204346,6.687934869818342,0.0,9.562110971500534e-06,mid,False,False,False,False,False
FLS,4184,44968548.15635681,3.5035292418047175,0.0,1.4232169510447688e-05,mid,False,False,False,False,False
FN,4064,13506344.74620819,11.206007979783111,0.0,4.73851372836959e-05,mid,False,False,False,False,False
FNB,4184,15649175.138235092,15.878360738336621,0.0,4.089672422646162e-05,mid,False,False,False,False,False
FND,2343,88171650.12207031,9.820248408505574,0.0,7.2585689290598985e-06,mid,False,False,False,False,False
FNF,4184,37741190.976551056,11.735924706737142,0.0,1.695759946732041e-05,mid,False,False,False,False,False
FOUR,1561,72710429.39834595,24.351872124119286,0.0,8.802038514911576e-06,mid,False,False,False,False,False
FR,4184,19060912.009334564,14.615226120053867,0.0,3.357656756857056e-05,mid,False,False,False,False,False
FTI,4184,83501924.57712078,1.0199813141958043,0.0,7.664494001080278e-06,mid,False,False,False,False,False
G,4184,23007652.977657318,11.330897815213959,0.0,2.7816831235306904e-05,mid,False,False,False,False,False
GAP,4184,103335416.41578674,15.183310553689461,0.0,6.193423534723629e-06,mid,False,False,False,False,False
GATX,4184,13150579.772949219,10.065679634375453,0.0,4.866705582946859e-05,mid,False,False,False,False,False
GBCI,4184,9294651.810646057,19.21763269589819,0.0,6.885680206621044e-05,mid,False,False,False,False,False
GEF,4184,6438881.980895996,10.01236537013761,0.0,9.939613769888378e-05,mid,False,False,False,False,False
GGG,4184,24710722.019958496,8.660880315511,0.0,2.589968838154875e-05,mid,False,False,False,False,False
GHC,4184,11900830.053710938,11.460883254751883,0.0004780114722753346,5.37777614764303e-05,mid,False,False,False,False,False
GLPI,3233,29782188.667869568,12.790150480620536,0.0,2.1489354161887446e-05,mid,False,False,False,False,False
GME,4184,62495154.73566055,19.08434304686543,0.0,1.024079390965661e-05,mid,False,False,False,False,False
GMED,3532,26794846.632385254,16.728526901950037,0.0,2.388518989418182e-05,mid,False,False,False,False,False
GNTX,4184,29661663.223457336,10.493741431310658,0.0,2.157667272999947e-05,mid,False,False,False,False,False
GPK,4184,35676915.936374664,16.756694737124985,0.0,1.793877030013918e-05,mid,False,False,False,False,False
GWRE,3665,41272111.89575195,13.93564004337477,0.0,1.5506839136716768e-05,mid,False,False,False,False,False
GXO,1277,47926558.47167969,10.156990232937464,0.0,1.3353765018996362e-05,mid,False,False,False,False,False
H,4184,35845272.09777832,7.172454467517536,0.0,1.7854516440946952e-05,mid,False,False,False,False,False
HAE,4184,21165943.368530273,13.451599779506383,0.0,3.0237253726737176e-05,mid,False,False,False,False,False
HALO,4184,19766235.449695587,32.57010188687826,0.0,3.237844665104687e-05,mid,False,False,False,False,False
HGV,2421,28654501.78489685,11.404918303516258,0.0,2.2335059419435788e-05,mid,False,False,False,False,False
HIMS,1744,21457829.415416718,1.1946969386615558,0.03612385321100917,2.982594313757485e-05,mid,False,False,True,True,False
HL,4184,30480548.66912365,14.714715426242053,0.0002390057361376673,2.0996997362068835e-05,mid,False,False,False,False,False
HLI,2772,19782024.360466003,16.262907463072096,0.0,3.23526039771252e-05,mid,False,False,False,False,False
HLNE,2383,12526892.73262024,21.739383233314122,0.0,5.1090083842853484e-05,mid,False,False,False,False,False
HOG,4184,60647364.58892822,6.465938164779733,0.0,1.0552808095421155e-05,mid,False,False,False,False,False
HOMB,4184,9355445.01581192,19.96219405255949,0.0,6.840935935365091e-05,mid,False,False,False,False,False
HQY,3033,37361184.38415527,25.83509673355987,0.0,1.7130077928456182e-05,mid,False,False,False,False,False
HR,4184,10300935.108757019,14.215062353369015,0.0,6.213028169218579e-05,mid,False,False,False,False,False
HRB,4184,46326000.99916458,13.324285955560926,0.0,1.3815135910642091e-05,mid,False,False,False,False,False
HWC,4184,14321912.187194824,18.711017227836074,0.0,4.468677028841316e-05,mid,False,False,False,False,False
HXL,4184,27985385.313034058,6.977335896229293,0.0,2.286907944418843e-05,mid,False,False,False,False,False
IBOC,4184,4991182.102775574,18.946306952643468,0.0,0.00012822613697947404,mid,False,False,False,False,False
IDA,4184,14759253.007507324,11.52819060925344,0.0,4.336262815431531e-05,mid,False,False,False,False,False
IDCC,4184,16029738.446235657,19.234645520615256,0.0,3.992579181167453e-05,mid,False,False,False,False,False
IESC,4184,576731.4971923828,22.1712329848636,0.010516252390057362,0.0011097018337226558,mid,True,True,True,True,False
ILMN,4184,201739698.4814453,18.817039206276625,0.0,3.1724048604090828e-06,mid,False,False,False,False,False
INGR,4184,30904380.887031555,12.369992293350386,0.0,2.0709038059667588e-05,mid,False,False,False,False,False
IPGP,4184,29318044.97089386,10.991184193834602,0.0,2.1829559257289297e-05,mid,False,False,False,False,False
IRT,3276,5792128.713154793,13.538957201050685,0.0009157509157509158,0.00011049478209047116,mid,False,False,False,False,False
ITT,4184,31074648.266601562,3.7947963262478916,0.0,2.059556698789282e-05,mid,False,False,False,False,False
JAZZ,4184,68084150.82244873,22.167809404445443,0.0002390057361376673,9.400131928927267e-06,mid,False,False,False,False,False
JEF,4184,29735907.747558594,7.296428505322515,0.0,2.1522800159095393e-05,mid,False,False,False,False,False
JLL,4184,42161029.68902588,10.554172475592239,0.0,1.5179894910550203e-05,mid,False,False,False,False,False
KBH,4184,48278629.2552948,13.266373030977617,0.0,1.3256382997448299e-05,mid,False,False,False,False,False
KBR,4184,35093197.474479675,7.71215580644701,0.0,1.823715266941458e-05,mid,False,False,False,False,False
KD,1212,36151218.80912781,12.64506483116468,0.0,1.7703414188580734e-05,mid,False,False,False,True,True
KEX,4184,29348939.55230713,12.034255781119136,0.0,2.1806580059199767e-05,mid,False,False,False,False,False
KNF,806,34080572.75352478,13.618644661451805,0.0,1.8779027119895103e-05,mid,False,False,False,True,True
KNSL,2531,24007875.634765625,22.70525955871897,0.0,2.665791883198615e-05,mid,False,False,False,False,False
KNX,4184,49467786.03439331,15.759915706172714,0.0,1.2937712626860422e-05,mid,False,False,False,False,False
KRC,4184,25016512.85057068,11.895988400973195,0.0,2.558310200238001e-05,mid,False,False,False,False,False
KRG,4184,7025806.6653728485,18.174833711864167,0.0,9.109274286670629e-05,mid,False,False,False,False,False
KRYS,2242,11722776.797676086,44.25784040518924,0.00044603033006244426,5.45945735422407e-05,mid,False,False,False,False,False
KTOS,4184,9672018.609428406,21.16990028069789,0.0,6.617026143602742e-05,mid,False,False,False,False,False
LAD,4184,28093167.34161377,18.212880406381906,0.0,2.278134011083836e-05,mid,False,False,False,False,False
LAMR,4184,25563063.19627762,14.635840497202027,0.0,2.503612321754906e-05,mid,False,False,False,False,False
LEA,4184,59004795.99189758,4.6655953001480714,0.0,1.084657593067322e-05,mid,False,False,False,False,False
LECO,4184,23526898.73008728,12.511816439026793,0.0,2.7202905378325047e-05,mid,False,False,False,False,False
LIVN,2726,25061050.816345215,22.187088242539474,0.0,2.553763625835601e-05,mid,False,False,False,False,False
LNTH,2806,10994382.62500763,36.97766944085108,0.0,5.8211545097972784e-05,mid,False,False,False,False,False
LOPE,4184,18439740.47203064,21.597877638769017,0.0,3.470764683324858e-05,mid,False,False,False,False,False
LPX,4184,39396356.300640106,15.970173552524678,0.0,1.624515716925835e-05,mid,False,False,False,False,False
LSCC,4184,14873319.620513916,25.360354750167275,0.0,4.3030071048650415e-05,mid,False,False,False,False,False
LSTR,4184,26404233.693885803,16.89299241271171,0.0,2.4238537176263487e-05,mid,False,False,False,False,False
M,4184,138320554.06608582,14.58253814954743,0.0,4.626933461343896e-06,mid,False,False,False,False,False
MANH,4184,28269143.780517578,16.21256425302068,0.0,2.2639525447568483e-05,mid,False,False,False,False,False
MAT,4184,66699430.739593506,15.306977901403867,0.0,9.595284291085997e-06,mid,False,False,False,False,False
MEDP,2521,38913643.43261719,23.612941368161017,0.0,1.6446673802421588e-05,mid,False,False,False,False,False
MIDD,4184,43518261.76028824,17.065504303650766,0.0,1.470646974654718e-05,mid,False,False,False,False,False
MKSI,4184,30789443.662643433,13.00558789585603,0.0,2.078634505424684e-05,mid,False,False,False,False,False
MLI,4184,6188683.024215698,11.132876405777944,0.0,0.00010341457099931342,mid,False,False,False,False,False
MMS,4184,18323476.852798462,12.908501439927843,0.0,3.49278690469847e-05,mid,False,False,False,False,False
MOH,4184,64164980.47332764,19.23782809178685,0.0,9.974288081737013e-06,mid,False,False,False,False,False
MORN,4184,8378000.450134277,17.20786754784247,0.0,7.639054256552856e-05,mid,False,False,False,False,False
MP,1550,72922083.89482498,7.373836698334115,0.0,8.776490821670257e-06,mid,False,False,False,False,False
MSA,4184,9823288.50402832,13.848243677564877,0.0,6.515129833940536e-05,mid,False,False,False,False,False
MSM,4184,22431631.565856934,10.9465159048861,0.0,2.8531139080143444e-05,mid,False,False,False,False,False
MTDR,3659,35704580.67340851,14.702163946848888,0.0,1.7924870924941265e-05,mid,False,False,False,False,False
MTG,4184,33142809.50164795,15.592935639931094,0.0,1.9310372585286635e-05,mid,False,False,False,False,False
MTN,4184,43281318.36929321,15.015498035042897,0.0,1.4786980251832178e-05,mid,False,False,False,False,False
MTSI,3630,18612260.655593872,19.783111922538147,0.0002754820936639118,3.4385935800208635e-05,mid,False,False,False,False,False
MTZ,4184,35484546.70352936,15.129365420751505,0.0,1.8036020168079092e-05,mid,False,False,False,False,False
MUR,4184,52632958.64124298,6.984145581239615,0.0,1.2159681243883153e-05,mid,False,False,False,False,False
MUSA,3272,35081689.550971985,20.385417824997205,0.0,1.8243135042572883e-05,mid,False,False,False,False,False
MZTI,4184,11116593.173217773,19.14557524686329,0.0,5.757159500465444e-05,mid,False,False,False,False,False
NBIX,4184,51072281.814575195,35.0893192461599,0.0,1.2531259173490746e-05,mid,False,False,False,False,False
NEU,4184,12726593.089294434,16.622163358977467,0.0,5.0288399692637755e-05,mid,False,False,False,False,False
NFG,4184,19668375.329971313,13.769080532820407,0.0,3.2539545807057436e-05,mid,False,False,False,False,False
NJR,4184,12115817.094993591,13.919488489950608,0.0,5.282351119879947e-05,mid,False,False,False,False,False
NLY,4184,38994933.79585743,9.479736290130608,0.0,1.641238842333897e-05,mid,False,False,False,False,False
NNN,4184,27331457.870292664,11.55019533527281,0.0,2.3416240840033423e-05,mid,False,False,False,False,False
NOV,4184,103053514.51034546,10.085060446202037,0.0,6.210365585695294e-06,mid,False,False,False,False,False
NOVT,4184,7574487.480640411,23.163792815035396,0.0,8.449416566279531e-05,mid,False,False,False,False,False
NTNX,2486,82824130.63545227,19.00435517400043,0.0,7.727216634689946e-06,mid,False,False,False,False,False
NVST,1741,50160956.77871704,24.159512563155552,0.0,1.2758927283291927e-05,mid,False,False,False,False,False
NVT,2094,35050932.34214783,10.701514408473958,0.0,1.8259143401741036e-05,mid,False,False,False,False,False
NWE,4184,11148946.801567078,10.199261950470056,0.0,5.74045254131128e-05,mid,False,False,False,False,False
NXST,4184,27797826.263809204,21.272323080335624,0.0,2.3023382977007613e-05,mid,False,False,False,False,False
NXT,886,122237342.12360382,28.500244854890976,0.0,5.235715934929651e-06,mid,False,False,False,True,True
NYT,4184,27095201.657485962,18.609953676338364,0.0,2.362041840803862e-05,mid,False,False,False,False,False
OC,4184,61374255.197525024,9.554374532464957,0.0,1.0427825118858772e-05,mid,False,False,False,False,False
OGE,4184,27185113.25941086,10.438400269598958,0.0,2.3542296619950508e-05,mid,False,False,False,False,False
OGS,3168,15129015.800857544,13.633134532124553,0.0,4.2302817871584445e-05,mid,False,False,False,False,False
OHI,4184,28243775.687599182,11.489959803274031,0.0,2.265985989546719e-05,mid,False,False,False,False,False
OKTA,2356,199931629.11987305,19.423060947328214,0.0,3.2010943081760967e-06,mid,False,False,False,False,False
OLED,4184,45362418.79577637,16.27420693530981,0.0,1.4108595110003031e-05,mid,False,False,False,False,False
OLLI,2792,63323279.77485657,25.997140961182343,0.0,1.0106867526058265e-05,mid,False,False,False,False,False
OLN,4184,35240160.891103745,7.774849001455824,0.0,1.8161097560753924e-05,mid,False,False,False,False,False
ONB,4184,9557302.925395966,18.70156664973191,0.0,6.696449877081659e-05,mid,False,False,False,False,False
ONTO,1713,33061950.1953125,0.0,0.0011675423234092236,1.9357599785228e-05,mid,False,False,False,False,False
OPCH,4184,5089310.437774658,37.58455255738049,0.0,0.0001257537750595236,mid,False,False,False,False,False
ORA,4184,9565957.539367676,12.35820851304083,0.0,6.690391394339233e-05,mid,False,False,False,False,False
ORI,4184,16584642.021560669,10.34940892322308,0.0,3.858991946693667e-05,mid,False,False,False,False,False
OSK,4184,37301103.99799347,7.8345546681480345,0.0,1.7157669114416223e-05,mid,False,False,False,False,False
OVV,4184,86792711.13916397,5.890142654660079,0.0,7.373891097534907e-06,mid,False,False,False,False,False
OZK,4184,21456104.593372345,17.393592827763843,0.0,2.9828340797597153e-05,mid,False,False,False,False,False
P,2735,78722617.5321579,10.913841305859595,0.00036563071297989033,8.129810975080477e-06,mid,False,False,False,False,False
PAG,4184,15866155.520629883,12.213107108493661,0.0,4.033743392769871e-05,mid,False,False,False,False,False
PATH,1341,136827367.893219,6.9362549407023675,0.0,4.677426817853138e-06,mid,False,False,False,False,False
PB,4184,19580782.103729248,13.945037273205198,0.0,3.2685109134538046e-05,mid,False,False,False,False,False
PBF,3442,48438797.81756401,21.67445666250945,0.0,1.321254921334845e-05,mid,False,False,False,False,False
PCTY,3126,38175852.36282349,23.502087675427713,0.0,1.6764524179249147e-05,mid,False,False,False,False,False
PEGA,4184,12800612.899398804,17.42386349020193,0.0,4.9997605976355895e-05,mid,False,False,False,False,False
PEN,2747,52316977.85949707,14.799851832692335,0.0,1.2233122519400673e-05,mid,False,False,False,False,False
PFGC,2739,43403098.29711914,18.434698526351646,0.0003650967506389193,1.4745491108004141e-05,mid,False,False,False,False,False
PII,4184,50773937.78553009,13.30777837038246,0.0,1.260489195664457e-05,mid,False,False,False,False,False
PINS,1846,303757871.56705856,17.30570944589157,0.0,2.106941284182364e-06,mid,False,False,False,False,False
PK,2421,32109322.790145874,13.971255122238544,0.0,1.993190588860415e-05,mid,False,False,False,False,False
PLNT,2777,69202754.8828125,15.399682732177666,0.0,9.248186738862809e-06,mid,False,False,False,False,False
PNFP,4184,16249863.17062378,18.477545885854514,0.0,3.938494701647586e-05,mid,False,False,False,False,False
POR,4184,18644736.79523468,10.37767111777556,0.0,3.432604101783698e-05,mid,False,False,False,False,False
POST,3663,43324915.50438309,15.532793687845178,0.001638001638001638,1.4772100361863431e-05,mid,False,False,False,False,False
PPC,4184,16921294.62032318,20.020832028102095,0.0,3.7822165168812395e-05,mid,False,False,False,False,False
PR,2603,40485252.82831192,16.246399622057364,0.01152516327314637,1.580822534847649e-05,mid,False,False,True,True,False
PRI,4123,16651543.553161621,10.75578076655169,0.0,3.843487529890185e-05,mid,False,False,False,False,False
